text,label
falla cinturon+evaluacion.bailac estructura cabina y plataforma,10
filtro de agua saturado motor sistema de combustible,7
evaluar cabina plasticos suel estructura cabina y plataforma,20
rello.ac transmision tren de potencia transmision,1
velo reventado sistema hidraulico sistema levante,12
desgast. pos 3/4 bilac neumaticos y aros neumaticos,0
cambi.v/v llenado aire sistema neumatico sistema neumatico,14
relleno de aceite motor motor sistema de lubricacion,5
chequeo. electrico instr. electricos y comp. control dispositivos proteccion y alarmas,8
relleno mando final tren de potencia mandos finales,21
reg. espejo estructura cabina y plataforma,2
sin apoya brazo izquierod estructura cabina y plataforma,20
caga acumul. direccion sistema direccion y frenos sistema direccion,3
fuga de ac. cupling motor acoplamiento motor,7
post/mantencion programada cambio tolva tolva tolva,19
fuga conv tren de potencia convertidor de torque,2
rotula link quebrada estructura cabina y plataforma,2
cambio linea hid sistema hidraulico componentes hidraulicos,15
fuga pos 2 neumaticos y aros neumaticos,0
pre mantencion programada,25
fuga aire para la partida motor sistema partida electrico,14
filtro difrenc. tapon tren de potencia eje palier y diferencial,15
falla mando final pos 3 tren de potencia mandos finales,21
evaluacion pos 3 bailac neumaticos y aros neumaticos,6
fug.combust.impacto en estanq motor sistema de combustible,27
baja pot.codtemp escape motor sistema de admision y escape,7
chequeo sistema hidraulico componentes hidraulicos,7
reparacion. de tolva tolva tolva,2
backlogs+jdi sistema hidraulico componentes hidraulicos,3
presion carter mot tr motor modulo electrico y control,16
pasador de tolva desplazado tolva tolva,2
chequeo pesometro instr. electricos y comp. control pesometro ,8
corte evolut. pos 4 bailac neumaticos y aros neumaticos,0
c/filtro motor motor sistema de lubricacion,16
bailac mantencion programada mantencion programada,0
filtro comb. tapado motor sistema de combustible ,17
codigo salida trasmision tren de potencia transmision,1
aislado temperatura. neum neumaticos y aros neumaticos,0
cambio acumulador direccion mantencion programada mantencion programada,3
crte+protub.pos6 bailac neumaticos y aros neumaticos,0
fuga hidraulica suspension y sistema suspension suspensiones delanteras,12
c/susp. del izqu. mantencion programada mantencion programada,4
mantencion programada+c/cilindro direccion mantencion programada mantencion programada,23
#mu/ram.pl/1 baja potencia motor sistema de admision y escape,11
chequeo posicion 5 neumaticos y aros neumaticos,0
problemas de palaca selectora estructura cabina y plataforma,10
equipo con bloqueo sistemas de seguridad sistema de seguridad,8
relleno.ac.hidraulico sistema direccion y frenos sistema direccion,3
presion residual freno sistema direccion y frenos sistema frenos,4
problema trans,1
revision fuga hidraulica sistema hidraulico componentes hidraulicos,3
protub pos 6 bailac neumaticos y aros neumaticos,0
sin luces detrochas instr. electricos y comp. control instrumentos cables y luces,8
alarma direccion sistema direccion y frenos sistema direccion ,3
ecm chasis error ,11
tapa filtro motor motor sistema de admision y escape,5
fuga oring neum. pos 1 neumaticos y aros neumaticos,6
corte electrico trochas instr. electricos y comp. control instrumentos cables y luces,8
fuga ac. motor y ac.h,5
espejo derech suelto estructura cabina y plataforma,2
repara puertas de plataforma estructura cabina y plataforma,2
aire para la partida instr. electricos y comp. control arranque y carga,14
alarma filtro eje saturado tren de potencia eje palier y diferencial,15
alert.baja presion aceit moto motor sistema de lubricacion,7
relleno de efrigerante motor sistema de enfriamiento,9
relleno. refrigerante] motor sistema de enfriamiento,9
cambio posiciones neumaticos y aros neumaticos ,0
temperatura alta escape motor sistema de admision y escape,17
reparacion.retardo manual sistema direccion y frenos sistema frenos,28
chequeo. luz plataforma instr. electricos y comp. control instrumentos cables y luces,8
corte electrico instr. electricos y comp. control arranque y carga,11
progr. mems neumaticos y aros neumaticos,0
fuga hca levante sistema hidraulico sistema levante,12
#mu cruce 3070 y pl79 se deti instr. electricos y comp. control arranque y carga,5
relleno pos.4/6 neumaticos y aros neumaticos,0
relleno. hco. direccion sistema hidraulico componentes hidraulicos,22
regulacion espejo derch estructura estructura y chasis,2
soldar base espejo derecho estructura estructura y chasis,2
pinchado pos/3,27
ev.sistema frenos/ev levante sistema direccion y frenos sistema frenos,12
relleno ac motor y refrigeran motor sistema de lubricacion,26
vidrio izq quebrado estructura cabina y plataforma,2
relleno direccion trasmision sistema hidraulico componentes hidraulicos,3
alta temperatura. pos/5 /relleno.pos/4 neumaticos y aros neumaticos,6
relleno hco. sistema hidraulico componentes hidraulicos,22
fuga nitrog.valv.pos. neumaticos y aros valvula,0
para bisas quebrado estructura cabina y plataforma,20
golpea a bajar tolva sistema hidraulico sistema levante,2
pack de tolva desplazado sistema hidraulico sistema levante,2
cambio mang. hidraulicos sistema hidraulico componentes hidraulicos,12
baja presion transmision tren de potencia transmision,1
fuga ac. refrigerante. freno ,12
reponer cinturon de segurida estructura cabina y plataforma,10
aprete palanca levante tolva tolva,10
alta temperatura. de engranaje 4 instr. electricos y comp. control dispositivos proteccion y alarmas,1
s/aire y bateria instr. electricos y comp. control arranque y carga,14
p°acumumulador freno sistema direccion y frenos sistema frenos,4
fuga de combustible tk parte motor sistema de combustible,7
freno parqueo en falla sistema direccion y frenos sistema frenos,1
baja presion pos 6 bailac neumaticos y aros neumaticos,0
alta presion carte motor sistema de combustible,11
cambio de link estructura cabina y plataforma,2
soleniode 4 transm. error tren de potencia transmision,1
fuga sistema aire partida sistema neumatico sistema neumatico,14
falla espejo electrico derech estructura cabina y plataforma,2
chequeo. ruido motor sistema de admision y escape,16
problema estruc estructura estructura y chasis ,2
c/bba act. frenos sistema direccion y frenos sistema frenos,28
fuga aro pos 3 bailac neumaticos y aros neumaticos,6
muestras aceite motor motor sistema de lubricacion,5
toma de muestra ac. tren de potencia transmision,1
fuga linea direccion mantencion programada mantencion programada,3
calibracion de transmision mantencion programada mantencion programada,1
alza vidrio lado derech estructura cabina y plataforma,20
alta temperatura t.c. tren de potencia convertidor de torque,1
fuga de aire /sin cond. parti sistema neumatico sistema neumatico,7
vidrio puerta no cierra estructura cabina y plataforma,10
baja presion de riel,7
pos 5 pinchada,0
fuga sistema escape motor motor sistema de admision y escape,17
enlaces cat error instr. electricos y comp. control dispositivos proteccion y alarmas,8
contro a/c aire acondicionado aire acondicionado,18
baja pot.codigo.inyector motor sistema de combustible,7
reparacion. taoa conv. torque tren de potencia convertidor de torque,1
fuga de aceite transmision motor sistema de lubricacion,1
neumatico chequeo brigestone neumaticos y aros neumaticos,0
baja p~ acum freno sistema direccion y frenos sistema frenos,4
pos. 3 aro fisurado neumaticos y aros neumaticos,0
ruido pos. 1+pesometr sistema suspension suspensiones delanteras,8
corto manguera ret petroleo motor sistema de combustible,7
cambiop pos 3 neumaticos y aros neumaticos,0
relleno neumatico pos. 4 neumaticos y aros relleno ,0
tapa gabinete tras/cabina estructura cabina y plataforma,2
pich. pos 6 neumaticos y aros neumaticos,6
c/ pos por corte neumaticos y aros neumaticos,0
mantencion programada 112d +motor +sistema de lubricacion ,5
sin partira por aire sistema neumatico sistema neumatico,14
chequeo. pos/4 desprendimiento neumaticos y aros neumaticos,0
sin baterias sistema auxiliar sistema neumatico ,8
reparaci.tubo cross estructura estructura y chasis,19
pos/3 chequeo. x corete neumaticos y aros neumaticos,6
relleno hco ,12
cambio valv.venteo motor sistema de combustible,7
mecanizado de pasador link estructura estructura y chasis,13
aacc/ sellado cabina aire acondicionado aire acondicionado,20
presion comando freno,4
perdida potencia. motor sistema de admision y escape,7
comando bomba freno alto,24
chequeo bailac neumaticos y aros neumaticos,0
c/ manguera pre/lub motor sistema de lubricacion,23
baranda suelta estructura cabina y plataforma,2
bajo porcentaje de aceleraion instr. electricos y comp. control dispositivos proteccion y alarmas,3
mantencion programada 14d sistema hidraulico componentes hidraulicos,11
f/ refrigerante motor sistema de enfriamiento,9
caja sist levante,2
reparacion. linea de soplado sistema neumatico sistema neumatico,14
baja presion de ac. diferenci tren de potencia eje palier y diferencial,15
ac direccion y freno sistema direccion y frenos sistema direccion,22
chequeo. sist. direccion sistema direccion y frenos sistema direccion,3
sin aceleracion instr. electricos y comp. control dispositivos proteccion y alarmas,11
reparacion puerta estructura cabina y plataforma,20
p~ de rigerencial baja tren de potencia eje palier y diferencial,15
inspeccion 3ra linea calidad mantencion programada mantencion programada,25
soldadura estruct.pos 1 estructura cabina y plataforma,2
alta presion bba. direccion sistema direccion y frenos sistema direccion,3
cambio de acumuladores de fre mantencion programada mantencion programada,4
sin cond.de partida sistema neumatico sistema neumatico,7
pasador ext.parachoque estructura estructura y chasis,2
apoya de aire sistema neumatico sistema neumatico,14
chequeo. retardo manual sistema direccion y frenos sistema frenos,28
falla levante tolva f/saturad sistema hidraulico componentes hidraulicos,12
chequeo luces instr. electricos y comp. control instrumentos cables y luces ,8
rotacion pos 1 baialc neumaticos y aros neumaticos,0
chequeo neumaticos sistema neumatico sistema neumatico,0
luz m. atras instr. electricos y comp. control luces,8
cambio de masa munon sistema suspension suspensiones delanteras,13
relleno.frig. motor sistema de enfriamiento ,9
fuga conv,1
reparacion ac+ aire acondicionado aire acondicionado,18
chequeo luz cabina instr. electricos y comp. control instrumentos cables y luces,8
presion carter motor delanter motor sistema de lubricacion,11
fuga refrigerante. motor sistema de enfriamiento,20
falla sw. freno estacionamien instr. electricos y comp. control sistema de control de movimiento,24
solenoide bba. freno sistema direccion y frenos sistema frenos,3
relleno.ac.convertidor ,1
ev. eje trasero tren de potencia eje palier y diferencial,19
cambio suspension sistema suspension suspensiones delanteras,13
cambio cilindro levante sistema hidraulico sistema levante,12
fuga aceite transmision tren de potencia transmision ,1
programa neumaticos neumaticos y aros neumaticos,0
fuga ac. motor diesel motor sistema de admision y escape,5
amago incendio sistema hidraulico componentes hidraulicos,11
se apago motor diesel motor sistema de admision y escape,9
golpe en diferencial estructura estructura y chasis,27
problema cinturon ,10
bajo nivel ac. motor motor sistema de lubricacion,5
chequeo. pos.3 fuga nitrog. neumaticos y aros neumaticos,0
sep. mec. c/pos4 neumaticos y aros neumaticos,0
alat presion direcc sistema direccion y frenos sistema direccion,3
baja p dif. sistema hidraulico componentes hidraulicos,1
golpe asiento operador estructura cabina y plataforma,19
pos- 4 desprendimient neumaticos y aros neumaticos ,0
reparacion soldadura chasis estructura estructura y chasis,2
evaluacion presion diferencia mantencion programada mantencion programada,21
cambio transmicion tren de potencia transmision,1
reg. de espejo derecho estructura cabina y plataforma,2
relleno trtasmision tren de potencia transmision,1
relleno aceite mot tr motor sistema de lubricacion,5
cambio valvula susp. trasera sistema suspension suspensiones traseras,13
cambio ac. motor motor sistema de lubricacion,5
frenos sistema direccion y frenos sistema direccion,4
presion direccion alta sistema direccion y frenos sistema direccion,3
regul.espejo+foco estructura cabina y plataforma,2
filtro dif obstruido tren de potencia transmision,15
evaluar golpe en levante tolv sistema hidraulico sistema levante,12
perdida potencia motor unidad de fuerza,7
p° decarter alta motor unidad de fuerza,5
evaluacion botapiedra estructura estructura y chasis,2
chequeo. de posiciones neumaticos y aros neumaticos,0
codigo.acumulador freno sistema direccion y frenos sistema frenos,4
golpe suspension 1,13
fuga mang refrigerante +motor +sistema de enfriamiento ,9
alarma de bajo nivel ac. moto motor sistema de lubricacion,5
seguro plataforma motor estructura cabina y plataforma,2
evaluacion.perno segmentos estructura estructura y chasis,2
reposicion tapa convertidor tren de potencia convertidor de torque,1
relleno hco. ,12
t~ aceite direccion sistema direccion y frenos sistema direccion,3
relleno.pos neumaticos y aros neumaticos ,0
evaluacion niveles dir+motor sistema direccion y frenos sistema direccion,3
relleno ac direccion sistema direccion y frenos sistema direccion ,3
c/pos 5 fuga aro neumaticos y aros neumaticos,6
vibracion de tolva estructura estructura y chasis,2
no baja tolva instr. electricos y comp. control dispositivos proteccion y alarmas ,12
. mantencion programada mantencion programada,25
bba freno alta sistema direccion y frenos sistema frenos,4
cambio trx tren de potencia transmision,1
extension mantencion programada tren de potencia transmision,1
codigo alerta motor motor acoplamiento motor,16
luces retroceso pegada instr. electricos y comp. control luces,8
problema llenado combustible motor sistema de combustible,7
potencia motor sistema de combustible,17
evaluacion. fuga sistema hyd sistema hidraulico componentes hidraulicos,4
reparacion motor fuga aceite motor sistema de lubricacion,5
manguera de soplado sistema neumatico sistema neumatico,14
golpe susp. delanteras sistema suspension suspensiones delanteras,13
chequeo sistema direccion sistema direccion y frenos sistema direccion,3
parqueado motor unidad de fuerza,1
codigo sistema freno instr. electricos y comp. control sistema de control de movimiento,8
alarma nnivel ac. direccion b sistema direccion y frenos sistema direccion,3
relleno ac. motor motor sistema de lubricacion ,5
reparacion. bujes pivote derecho estructura estructura y chasis,2
alarma baj niv aceite motor instr. electricos y comp. control dispositivos proteccion y alarmas,16
c/evaporador calefaccion aire acondicionado aire acondicionado,20
chequ pos 4 neumaticos y aros neumaticos ,0
reponer tapa motor motor sistema de lubricacion,16
falla sistema freno arc sistema direccion y frenos sistema frenos ,28
pos- 6 pinchado neumaticos y aros neumaticos,27
relleno ac trasmisiion tren de potencia transmision,1
#mu pala.68 motor detenido motor sistema de enfriamiento,26
soldar base esepjo izq estructura cabina y plataforma,2
pos pinchado,27
filt.motor.tapon tras motor sistema de lubricacion,5
c/diesel motor sistema de admision y escape,16
cpmando freno alto sistema direccion y frenos sistema direccion,12
relleno.ac.motor motor sistema de lubricacion ,5
an3 presion acum.direccion ba sistema direccion y frenos sistema direccion,3
relleno pos 3y5 neumaticos y aros relleno,6
cambio p5 comunicaciones comunicaciones,0
sin energia de sistema instr. electricos y comp. control dispositivos proteccion y alarmas,8
quecheo pos 6 neumaticos y aros neumaticos,0
#mu rampa pl/1 fuga de refrigerante motor sistema de enfriamiento,9
golpe suspencion instr. electricos y comp. control instrumentos cables y luces,13
t° convertidor par tren de potencia transmision,1
falla sensor pocision de tolv instr. electricos y comp. control dispositivos proteccion y alarmas,12
fuga de ac.motor diesel motor sistema de lubricacion,5
desgaste bl p bailac neumaticos y aros neumaticos,6
ajuste espejo derech estructura cabina y plataforma,19
selimita las marchas hasta 3e tren de potencia transmision,1
c/manguera calefaccion aire acondicionado aire acondicionado,18
mantencion programada reparacion de chasis mantencion programada mantencion programada,2
temperatura frenos motor sistema direccion y frenos sistema frenos,9
bocina desarmada instr. electricos y comp. control dispositivos proteccion y alarmas,14
poten motor filtro combustibl motor sistema de combustible,7
fuga a. motor / aacc motor sistema de lubricacion,5
temperatura transm error instr. electricos y comp. control dispositivos proteccion y alarmas,1
chequeo. pos- 3 neumaticos y aros neumaticos,0
codigo. inyector baja pot motor sistema de combustible,7
fuga de reigerante motor sistema de enfriamiento,1
relleno pos 5 neumaticos y aros relleno ,0
chequeo corte p 1 bailac neumaticos y aros neumaticos,6
regular espejo estructura cabina y plataforma,2
se empa;an los vidrios aire acondicionado aire acondicionado,18
fuga ac.diferencial tren de potencia eje palier y diferencial ,1
cambio p1 neumaticos y aros neumaticos,6
fuga pos 6,0
cambio acum. dir. sistema direccion y frenos sistema direccion,15
chequeo. voltaje bateria instr. electricos y comp. control arranque y carga,8
bajo n-ac.direccion sistema direccion y frenos sistema direccion,3
filtro ac. dif. taponeado tren de potencia eje palier y diferencial,15
reg pesometro instr. electricos y comp. control pesometro,8
codigo electrico motor motor modulo electrico y control,11
perdida potencia. motor sistema de combustible,11
chequeo.niveles sistema hidraulico componentes hidraulicos,12
ext.parache impacto estructura cabina y plataforma,27
cambio baterias instr. electricos y comp. control arranque y carga ,5
asiento op sistema neumatico sistema neumatico ,14
falla b/b levante sistema hidraulico componentes hidraulicos,12
puerta en mal esatdo estructura cabina y plataforma,20
baja pot entr turbo error motor sistema de admision y escape,11
relleno. refrg. motor sistema de enfriamiento,9
traspaso aceite refrigerante mantencion programada mantencion programada,9
relleno diferencial tren de potencia transmision,15
pos. 4 corte pasado neumaticos y aros neumaticos ,0
barrido pos.4 neumaticos y aros neumaticos,6
baja p° de couplig motor acoplamiento motor,16
chequeo alarma bajo nivel ref motor sistema de enfriamiento,9
retardo suelto,28
fuha sistema hyd sistema hidraulico componentes hidraulicos,24
espejo izq. quebrado estructura cabina y plataforma,2
fuga ac. cilindro direccion sistema direccion y frenos sistema direccion,3
relleno. neum. pos. 3 neumaticos y aros relleno,0
bajo aceite transmision tren de potencia transmision ,1
pos/2 cortes neumaticos y aros neumaticos,6
problema de freno sistema direccion y frenos sistema frenos,0
#mu sin potencia motor sistema de admision y escape,1
fufa hca. sistema hidraulico componentes hidraulicos,22
p bba direccion baja instr. electricos y comp. control dispositivos proteccion y alarmas,3
falla electrica lucas instr. electricos y comp. control luces,8
falla chapa contacto motor no instr. electricos y comp. control arranque y carga,8
evaluar baja potencia motor motor sistema de admision y escape,11
temperatura direccion sistema direccion y frenos sistema direccion,3
alta t~ transmision tren de potencia transmision,1
acum freno bajo sistema direccion y frenos sistema frenos,24
filtro eje trasero tapado tren de potencia eje palier y diferencial,1
 +instr. electricos y comp. control +luces ,8
post entrega aciento operador estructura cabina y plataforma,20
golpe bajada tolva sistema hidraulico componentes hidraulicos,12
engrase pasadores tolva estructura sistema de lubricacion grasa,2
relleno. neum. neumaticos y aros neumaticos,0
#mu rampa pl/1 filtro ac. dif tren de potencia eje palier y diferencial,15
temperatura pos 5+neumaticos y aros+neumaticos,0
suspensiones duras sistema suspension suspensiones delanteras ,13
alta temperatura.de ac.transmision tren de potencia transmision,1
freno activado sistema direccion y frenos sistema frenos,28
fuga hca. backlog,23
desgaste br pos.6 neumaticos y aros neumaticos,6
codigo comand freno sistema direccion y frenos sistema frenos,4
golpe de suspensiones pos/1 sistema suspension suspensiones delanteras,19
bolon impacta espej izq estructura cabina y plataforma,27
falla freno tcs sistema direccion y frenos sistema frenos,23
falla pre/lub motor sistema de lubricacion,5
falla de motor diesel motor unidad de fuerza,16
espejo estructura cabina y plataforma,2
golpe pos 1 susp. sistema suspension suspensiones delanteras,13
rel. motor motor sistema de enfriamiento,9
relleno aceite coupling motor acoplamiento motor ,16
pasador de frenos sistema direccion y frenos sistema frenos,10
presion de carter motor 2 motor sistema de lubricacion,9
sin direccion sistema direccion y frenos sistema direccion,3
#neumaticoretorquepos2 neumaticosyaros neumaticos,0
alarma nivel ac. direccion ba sistema direccion y frenos sistema frenos,3
switch transmision tren de potencia transmision,1
chequeo p5 neumaticos y aros neumaticos ,0
fuga hidraulica sistema hidraulico cilindros,12
descarga de vims instr. electricos y comp. control instrumentos cables y luces,8
rotacion pos. 1 neumaticos y aros neumaticos ,0
relleno sistema direccion sistema direccion y frenos sistema frenos,12
relleno de ac. hidraulico sistema hidraulico sistema levante,12
desmontar segmento ,15
inspeccion segmentos tren de potencia mandos finales,21
#mucam. pasto seco/sin cond. sistema neumatico sistema neumatico,7
filtro freno sat sistema direccion y frenos sistema frenos,24
ecm motor del. error motor modulo electrico y control,11
sin espejo lado izq. estructura cabina y plataforma,2
chapa puerta operador estructura cabina y plataforma,20
neumaticco pos 6 pinchado neumaticos y aros neumaticos,0
reparacion suspensiones delan sistema suspension suspensiones delanteras,3
evaluar asiento del conductor estructura cabina y plataforma,10
relleno.ac hidraulico ,4
pincho p6 ,0
sist afex+sistemas de seguridad+sistema de seguridad,29
cambio p 5,0
alarma bajo nivel ref motor sistema de enfriamiento,26
fuga refrigerante. frenos p.1 sistema hidraulico componentes hidraulicos,4
chequeo intermitentes instr. electricos y comp. control instrumentos cables y luces,8
alta temperatura. pos 2 neumaticos y aros,6
chequeo neumati neumaticos y aros neumaticos ,0
equipo bloqueado motor sistema de enfriamiento,9
problemas levante tolva sistema hidraulico sistema levante,4
instalar codera asiento opera estructura cabina y plataforma,10
alarma alta temperatura conv instr. electricos y comp. control dispositivos proteccion y alarmas,1
relleno.de refriferante motor sistema de enfriamiento,9
c/ parabrisas estructura cabina y plataforma,27
c/asiento operador estructura cabina y plataforma,20
manguera suelta pos 2 sistema direccion y frenos sistema frenos,4
bomba transmision tren de potencia transmision,1
relleno ac dir.,3
aceite motor emulsionado motor sistema de lubricacion,5
sensor temperatura. dif. error tren de potencia eje palier y diferencial,15
relleno motor motor,11
reponer cinturon seguridad estructura cabina y plataforma,20
fuga de nitrogeno neumaticos y aros neumaticos,0
c/motor diesel mantencion programada mantencion programada,16
botapiedra estructura estructura y chasis,2
relleno aire partida sistema neumatico sistema neumatico,14
chequeo. fuga hca. sistema hidraulico componentes hidraulicos,12
mantencion programada mantencion programada,0
bajo nivel ac direcc sistema direccion y frenos sistema direccion,3
cambio oring pos 2 neumaticos y aros neumaticos,6
chequeo protab innovaciones tecnologicas innovaciones tecnologicas ,3
cf acuml de freno parquer sistema direccion y frenos sistema frenos,4
falla bajada tolva sistema hidraulico sistema levante,5
pos/2 baja neumaticos y aros neumaticos,6
aislado xtemp neumati neumaticos y aros neumaticos ,0
fuga vv~ direccion sistema direccion y frenos sistema direccion,3
desgaste pos 4/6 bailac neumaticos y aros neumaticos,0
sin baterias,8
neumaticos 4 chequeo neumaticos y aros neumaticos,0
reparacion. de luz de trochas instr. electricos y comp. control instrumentos cables y luces,8
palanca retardo suelta instr. electricos y comp. control sistema de control de movimiento ,10
apriete espejo izq estructura estructura y chasis,19
codigo temperat.escape motor tra motor sistema de admision y escape,17
problema estanque combustible sistema hidraulico componentes hidraulicos,7
reparacion fisura estructura estructura y chasis,2
falla motor ventilado motor sistema de enfriamiento,16
pinchado pos- neumaticos y aros neumaticos,0
neumatico 6 chequeo neumaticos y aros neumaticos,0
sist afex sistema contra incendios sistema contra incendios ,29
chequeo pos 3 neumaticos y aros neumaticos,6
desprendimiento goma pos. 3 neumaticos y aros neumaticos,0
sin partida nivel refrigerante sistema auxiliar sistema neumatico,14
chequeo.transmision tren de potencia transmision,1
presion carter alto motor sistema de admision y escape,11
alarma 3 refrigerante motor sistema de enfriamiento,11
comand. bomba freno alto,22
pos/ 4/6 baja & relleno. nitrog. neumaticos y aros neumaticos,0
codigo presin aculad. freno sistema direccion y frenos sistema frenos,4
fuga pos 1 freno sistema hidraulico componentes hidraulicos,4
chequeo neumaticos pos.3 neumaticos y aros neumaticos,6
c/linea levante sistema hidraulico componentes hidraulicos,12
chequeo niveles motor sistema de lubricacion,5
soldadura escala plataforma estructura estructura y chasis,2
fuga refrigerante. maniflod motor sistema de enfriamiento,9
traba de transmisiom instr. electricos y comp. control dispositivos proteccion y alarmas,1
baja p° de direccion sistema direccion y frenos sistema frenos,3
reg espejo der. estructura cabina y plataforma,2
protuberancia pos 1 neumaticos y aros neumaticos,6
gases en cabina escape roto motor sistema de admision y escape,17
temperatura.refrigerante apagado motor sistema de enfriamiento,9
s/numero identif estructura estructura y chasis,2
tapa proteccion motor estructura cabina y plataforma,19
ventana piloto / foco retroce estructura cabina y plataforma,20
relleno. refrigernte motor sistema de enfriamiento,9
c/ neumatico p3 neumaticos y aros neumaticos,0
alta temperatura. diferencial tren de potencia eje palier y diferencial,15
relleno sistema direccion sistema direccion y frenos sistema direccion,3
filtro aire + fuga refrigerante motor sistema de enfriamiento,17
fuga hd x v/v levante sistema hidraulico sistema levante ,12
comando freno alto sistema direccion y frenos sistema frenos ,24
baja p° cuopling motor acoplamiento motor,16
ajuste fitting lnea direccion sistema direccion y frenos sistema direccion,3
codigo. presion.acumulador freno sistema direccion y frenos sistema frenos,3
aro pos 3 desrmado neumaticos y aros neumaticos,6
presion acumul. freno bajo sistema direccion y frenos sistema frenos,23
carga susp del sistema suspension suspensiones delanteras,13
filtro combustible saturado. motor sistema de combustible,7
problemas de marchas,1
reparacion. luces intermitentes instr. electricos y comp. control instrumentos cables y luces,8
relleno aceit direcc sistema direccion y frenos sistema direccion,3
temperatura ac. convertidor tren de potencia convertidor de torque,1
reaprete espelo izquierdo estructura cabina y plataforma,2
reparacion. aire acondicionado aire acondicionado aire acondicionado ,18
bba freno alta instr. electricos y comp. control dispositivos proteccion y alarmas,4
relleno. coupling motor acoplamiento motor,16
panel a/c suelto aire acondicionado aire acondicionado,18
reparac. fuga refrigerante mantencion programada mantencion programada,26
chequeo. de pos/5 fuga x aro neumaticos y aros neumaticos,6
amago incendio por turbo motor sistema de admision y escape,17
cambio enfriador ac. tren de potencia transmision,1
alarma nivel bajo direccion instr. electricos y comp. control dispositivos proteccion y alarmas ,3
bajo voltaje. sistema+aire instr. electricos y comp. control arranque y carga,8
reparacion. puertas del motor estructura cabina y plataforma,16
neumatico 4 aislado por t° neumaticos y aros neumaticos,0
reponer tapa estanque direcci sistema direccion y frenos sistema direccion,19
sin energia en tablero instr. electricos y comp. control instrumentos cables y luces,8
aislado por temperatura pos/1 neumaticos y aros neumaticos,0
fuga hid transm tren de potencia convertidor de torque,1
baja presion frenos sistema direccion y frenos sistema frenos ,4
chequeo prot motor estructura estructura y chasis,2
c& acumulador direccion sistema direccion y frenos sistema direccion,23
cambio pos 3,0
relleno aceit.motor ,5
relleno de nitrogeno neumatic mantencion programada mantencion programada,6
relleno. hco/fuga hca. sistema hidraulico componentes hidraulicos,5
cubierta de motor suelta estructura cabina y plataforma,16
problema. trochas instr. electricos y comp. control instrumentos cables y luces,8
baja presion de riel comb. motor sistema de combustible,7
madaliad de convertidor tren de potencia convertidor de torque,1
ecxeso de vibracion de cardan estructura estructura y chasis,19
"alta p"" carter motor unidad de fuerza ",5
relleno ac trans tren de potencia transmision,1
freno est.aplicado instr. electricos y comp. control dispositivos proteccion y alarmas,28
fugapetroleo motor sistemadecombustible,7
alta temperatura. escape trasero motor sistema de admision y escape,17
falla tierra sin propulcion instr. electricos y comp. control sistema de control de movimiento,8
bajo voltaje instr. electricos y comp. control dispositivos proteccion y alarmas,11
reparacion. seg. botpiedra tolva tolva,2
relleno refrigerante y ac tra motor sistema de lubricacion,9
alta presion direccion sistema direccion y frenos sistema direccion,3
refrigerente motor sistema de enfriamiento,9
+proc carga susp sistema suspension suspensiones delanteras,19
p°de diferencial tren de potencia eje palier y diferencial ,15
fugs hid direccion sistema direccion y frenos sistema direccion,3
nivel ac. transmision babjo / tren de potencia transmision,22
estrobos de tolva tolva tolva,8
aire partida sistema auxiliar sistema neumatico,14
equipo bloqueado estructura cabina y plataforma,8
piedra pos 2 neumaticos y aros neumaticos ,0
vidrio copiloto quebrado estructura cabina y plataforma,10
codigo t° escape baja ptencia mt motor sistema de admision y escape,17
relleno refri - ac. motor motor sistema de enfriamiento,9
alta presion bomba freno sistema direccion y frenos sistema frenos,4
fuga eceite motor motor sistema de lubricacion,9
reaprete de espejo estructura cabina y plataforma,2
corte pasado pos 3 neumaticos y aros neumaticos,0
#mu rampa nrt.pl1 potencia motor sistema de combustible,7
baja p° acum fren sistema direccion y frenos sistema frenos,4
tarea post mantencion programada sistema hidraulico componentes hidraulicos,22
problema de direccion sistema direccion y frenos sistema direccion,3
juego freno emergencia sistema direccion y frenos sistema frenos,4
pinchado. pos 1 neumaticos y aros neumaticos,0
corte en luces y intermitente instr. electricos y comp. control instrumentos cables y luces,2
evaluacion pos tras. bailac neumaticos y aros neumaticos,6
t~ diferencial error tren de potencia eje palier y diferencial,15
fall de frenos sistema direccion y frenos sistema frenos,4
problema estructura estructura estructura y chasis ,2
falla salida vel tran instr. electricos y comp. control sistema de control de movimiento ,1
tensor cortado tolva tolva tolva,2
toma muestras aceite motor mantencion programada mantencion programada,5
cambio v p5,0
corte electrico luces y bocin instr. electricos y comp. control instrumentos cables y luces,8
relleno ac motor sistema hidraulico componentes hidraulicos,1
evaluacion presion baja aceite moto motor sistema de lubricacion,7
se activo freno estacionamien ,24
backlog / elim fugas estructura cabina y plataforma,9
ppre mantencion programada mantencion programada mantencion programada,25
problema d levante tolva sistema hidraulico sistema levante,12
alarm bajo nv ac motor motor sistema de lubricacion,5
cambio pos.6 neumaticos y aros neumaticos,0
cambio linea hyd sistema hidraulico componentes hidraulicos,4
sin codigo de partida sistema neumatico sistema neumatico,14
retardo sistema direccion y frenos sistema frenos ,10
cambio de motor motor modulo electrico y control,16
presion ac. diferencial tren de potencia eje palier y diferencial ,15
declas motor instr. electricos y comp. control dispositivos proteccion y alarmas ,11
presion coupling motor acoplamiento motor,16
