text,label
pm 168d p.4 Mantencion Programada PM,PM PASO 04
rell. tranamision Tren de Potencia Transmision,BAJO NIVEL
rell.de neumaticos Neumaticos y Aros Neumaticos,BAJA PRESION
relleno pos.2 Neumaticos y Aros Relleno,PM-NORMALIZAR
sistema od Innovaciones Tecnologicas Innovaciones Tecnologicas,FALLA CABLEADO
problema de direccion Sistema Direccion y Frenos Sistema Direccion,FUGA
tablero suelto Estructura Cabina y Plataforma,SUELTO
rell aceite direcxcion Sistema Direccion y Frenos Sistema Direccion,BAJO NIVEL
cod.bajo flujo refrig motor Motor Sistema de Enfriamiento,FUGA
fuga vv~ direccion Sistema Direccion y Frenos Sistema Direccion,FUGA
rep. fisura base izq. radiado Estructura Estructura y Chasis,FISURADO
problema frenos. Sistema Direccion y Frenos Sistema Frenos,DEFECTUOSO
alarma bajo nivel refrigerant Motor Sistema de Enfriamiento,ALARMA
fuga por oring Neumaticos y Aros Aro,FUGA
fuga hyd frenos Sistema Hidraulico Componentes Hidraulicos,FUGA
cod.bajo nivel refrig motor Motor Sistema de Enfriamiento,TRASPASO
cod nivel refrig bajo Motor Sistema de Enfriamiento,TRASPASO
cod. bajo nivel refrig motor Motor Sistema de Enfriamiento,BAJO NIVEL
rell ac levante Sistema Hidraulico Sistema Levante,BAJO NIVEL
alarma t` refrigerante Motor Sistema de Enfriamiento,BAJO NIVEL
eliminacion fugas hidraulicas Sistema Hidraulico Componentes Hidraulicos,CHEQUEO
ch. sist. snirizacion Estructura Cabina y Plataforma,CHEQUEO
smartcap/conexion Innovaciones Tecnologicas Innovaciones Tecnologicas,FALLA SINCRONIZACION
rep barra y Sistema Direccion y Frenos Sistema Direccion,SIN PERNO
rep cilondro afex Sistema Contra Incendios Sistema Contra Incendios,DEFECTUOSO
baja pot.cod filtro combustib Motor Sistema de Combustible,BAJA POTENCIA
pm paso 4 + backlogs Mantencion Programada PM,PM PASO 04
eval. golpe trx Tren de Potencia Transmision,DESGASTADO
ventana operador Estructura Cabina y Plataforma,DEFECTUOSO
pos 3 soplando Neumaticos y Aros Neumaticos,FUGA
relleno pos.4/6 Neumaticos y Aros Relleno,PM-NORMALIZAR
cortepasado c/pos 6 Neumaticos y Aros Neumaticos,PINCHADO
no abre puerta op Estructura Cabina y Plataforma,AJUSTE DEFICIENTE
reaprete espejo derecho y num Estructura Cabina y Plataforma,SUELTO
rep neumat arranque Instr. Electricos y Comp. Control Arranque y Carga,DEFECTUOSO
golpe susp p-1 Sistema Suspension Suspensiones Delanteras,GOLPE
cambio linck Sistema Direccion y Frenos Sistema Frenos,ROTO
cambiotransmision TrendePotencia Transmision,EXTENSION PM
motor detenid.nivel motor Motor Sistema de Lubricacion,DEFECTUOSO
freno parqueo aplicado Sistema Direccion y Frenos Sistema Frenos,CHEQUEO
cod. electrico nivel transm. Tren de Potencia Transmision,CODIGO ACTIVO
alarma nivel 3 nivel ac. dire Sistema Direccion y Frenos Sistema Direccion,FUGA
fuga de combustible sector mo Motor Sistema de Combustible,FUGA
alarma sist de carga bajo Instr. Electricos y Comp. Control Arranque y Carga,BAJO VOLTAJE
alarma sistema de carga bajo Instr. Electricos y Comp. Control Arranque y Carga,BAJO VOLTAJE
presion engrase automatico Motor Sistema de Lubricacion,BAJA PRESION
alarma 3 alta temp. de refrig Motor Sistema de Enfriamiento,DEFECTUOSO
baja p~ latching Tren de Potencia Transmision,FUGA
eval.presion trasmision Tren de Potencia Transmision,BAJO NIVEL
problemas radio comunicacione Comunicaciones Comunicaciones,FALLA ANTENA
desgaste br pos.6 Neumaticos y Aros Neumaticos,PM-NORMALIZAR
post / pm eliminacion de fuga Sistema Hidraulico Componentes Hidraulicos,CHEQUEO
rep. de levante lento Sistema Hidraulico Sistema Levante,CIRCUITO ABIERTO
fuga de combustible por motor Motor Sistema de Combustible,FUGA
#mu r.pl-1 fuga de refrigeran Motor Sistema de Enfriamiento,FUGA
ffuga aceite motor Motor Sistema de Lubricacion,FUGA
fuga ac. motor delantero Motor Sistema de Lubricacion,FUGA
#mucruse stock3100 trasmision Tren de Potencia Transmision,CODIGO ACTIVO
eval.codigos trasmision Tren de Potencia Transmision,ERROR DE FUNCIONAMIENTO
rell refrigerante Motor Sistema de Lubricacion,FUGA
rellleno motor del. Motor Sistema de Lubricacion,BAJO NIVEL
desgaste p5 Neumaticos y Aros Neumaticos,DESGASTADO
alta temp mtr Motor Sistema de Enfriamiento,DEFECTUOSO
cheq. pos/6 cortes Neumaticos y Aros Neumaticos,CHEQUEO
rell ac transmmision Tren de Potencia Transmision,BAJO NIVEL
caleffacion Aire Acondicionado Aire Acondicionado,DEFECTUOSO
cheq puertas Estructura Cabina y Plataforma,CHEQUEO
FALLA ELECTRICAS Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,EXTENSION PM
#mu sm7.3000 nivel trasmision Tren de Potencia Transmision,DEFECTUOSO
desgaste excesivo pos.5 br Neumaticos y Aros Neumaticos,DESGASTADO
cheq. de cable electrico rosa Instr. Electricos y Comp. Control Instrumentos Cables y Luces,AJUSTE DEFICIENTE
cheq. detemp. de motor diesel Motor Sistema de Enfriamiento,ALARMA
continuidad backlogs Mantencion Programada PM,EXTENSION PM
rep codera asiento Estructura Cabina y Plataforma,DEFECTUOSO
alarma nivel a direcion bajo Sistema Direccion y Frenos Sistema Direccion,BAJO NIVEL
baja potencia tem escape Motor Sistema de Admision y Escape,BAJA POTENCIA
post pm/baja potencia motor Motor Sistema de Admision y Escape,EXTENSION PM
falla inyector combustible Motor Sistema de Combustible,ERROR DE FUNCIONAMIENTO
openworld remoto Innovaciones Tecnologicas Innovaciones Tecnologicas,DESCONFIGURADO
temp aceite refrig Motor Sistema de Enfriamiento,DEFECTUOSO
sinfocodel. Instr.ElectricosyComp.Control InstrumentosCablesyLuces,ERROR DE FUNCIONAMIENTO
pre/pm MantencionProgramada PM,PRE PM
pattolvasuelto Estructura EstructurayChasis,COMPONENTE FALTANTE
c/ manguera levante Sistema Hidraulico Componentes Hidraulicos,EXTENSION PM
alarma bomba enfriamiento fre Sistema Direccion y Frenos Sistema Frenos,DEFECTUOSO
bba freno error Sistema Direccion y Frenos Sistema Frenos,DEFECTUOSO
no pasa marcha Tren de Potencia Transmision,BAJA POTENCIA
#mu pl1 rell conv Tren de Potencia Convertidor de Torque,BAJO NIVEL
bajo nivel aceite tranmision Tren de Potencia Transmision,FUGA
suspension tolva Sistema Neumatico Sistema Neumatico,DEFECTUOSO
eval.neumatico Neumaticos y Aros Neumaticos,CHEQUEO
alta temp. de refrigerante Motor Sistema de Enfriamiento,CIRCUITO ABIERTO
aro fizurado pos/1 Neumaticos y Aros,FISURADO
c/ suspension pos 1 Mantencion Programada PM,EXTENSION PM
soporte gps suelto Innovaciones Tecnologicas Innovaciones Tecnologicas,ROTURA
alarma nv 3 bajo ac transmisi Tren de Potencia Transmision,BAJO NIVEL
corte electrico arnes parade Mantencion Programada PM,IMPREVISTOS POST PM
temp pos 4 neumatico ,ALTA TEMPERATURA
TEMP POS 4 NEUMATICO,ALTA TEMPERATURA
ASIENTO,FUGA
falla sist. arc ,FALLA CONEXION/AISLAMIENTO
ralla retardo manual ,CORTO CIRCUITO
reg espejo ,FUERA DE AJUSTE
prob retardo manual ,FALLA FUNCIONAL
CHEQ.POS-3,DESGASTE
REP- AIRE ACONDICIONADO,SIN CARGA
FUGA HD. FILTRO FRENO,FUGA
SIN TAPA CUOPLING,FUGA
PINCHADO POS 4,PINCHADO
AISLADO X TEMP NEUM,ALTA TEMPERATURA
PROBL TEMPE,ALTA TEMPERATURA
PROBL FRENO,FALLA CONEXION/AISLAMIENTO
FALLA SUSPENSION,FUGA
CAMBIO SUSPESION,PM-CAMBIO
CABINA DISPLAY ERROR,FUERA DE AJUSTE
ALARMA DE BAJO NIVEL TRANSMIS,FALLA CONEXION/AISLAMIENTO
FALLA CONEXION ECMS,CODIGO ACTIVO
SE DETIENE MOTOR DIES,FALLA CONEXION/AISLAMIENTO
CAMBIO P5,DESGASTE
neumatico pos 2 cambio ,PM-CHEQUEO
ACEITE HIDRAULICO,BAJO NIVEL
CHEQ COMUNIC+Comunicaciones+Comunicaciones,CHEQUEO
remolca 314 + + ,
PINCHO P4 Neumaticos y Aros ,PINCHADO
PM- 18 D Mantencion Programada PM,PM18D
CHEQUEO SENSOR DE NIVEL Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,BAJO NIVEL
PROBL. LEVANTE TOLVA ,FALLA FUNCIONAL
PM 112D+BACKLOG Mantencion Programada PM,PM112D
COM FREN ALTO Sistema Direccion y Frenos Sistema Frenos,ALTA PRESION
REP A/AC ,FALLA FUNCIONAL
PROBL AIRE COMPRESOR ,FALLA FUNCIONAL
RELL ACEIT HIDRAUL Sistema Hidraulico Componentes Hidraulicos,BAJO NIVEL
FUGA POR BBA DIFERENCIAL Tren de Potencia Eje Palier y Diferencial,FUGA
RELL.AC.MOTOR+DIRECCION Motor Sistema de Lubricacion,BAJO NIVEL
NEUMATICO 1 2 ROTACION Neumaticos y Aros Neumaticos,PM-ROTACION
RUIDO EN MOTOR Motor Acoplamiento Motor,ROTURA
 Motor Acoplamiento Motor,ROTURA
FILTRO DIFERENCIAL TA ,OBSTRUIDO
TAPA CUPLIN Motor Acoplamiento Motor,SIN TAPA
repon. focos retroces Instr. Electricos y Comp. Control Instrumentos Cables y Luces ,FALLA FOCOS
rell acet mt Motor Sistema de Lubricacion ,BAJO NIVEL
espejo izqu desoldado Estructura Cabina y Plataforma ,ROTURA
rell. aceite motor Motor Sistema de Lubricacion ,BAJO NIVEL
aacc. Aire Acondicionado Aire Acondicionado ,FALLA FUNCIONAL
sin aire acondicionad Aire Acondicionado Aire Acondicionado ,FALLA FUNCIONAL
falla electrica ,BAJO NIVEL
filtro taponeado dife Tren de Potencia Eje Palier y Diferencial ,FILTRO SATURADO
probl filtro ,FILTRO SATURADO
filtro diferencial taponeado Tren de Potencia Transmision ,FILTRO SATURADO
espejo izquierdo suel Estructura Cabina y Plataforma ,PERNO CORTADO
relleno de transmisio Tren de Potencia Transmision ,BAJO NIVEL
reo aire acondicionad Aire Acondicionado Aire Acondicionado ,FALLA COMPONENTE
probl direccion ,BAJO NIVEL
rell transm Tren de Potencia Transmision ,BAJO NIVEL
relleno de transmision Tren de Potencia Transmision ,BAJO NIVEL
pprobl a/c Aire Acondicionado Aire Acondicionado ,FALLA FUNCIONAL
trans Tren de Potencia ,BAJO NIVEL
reg espejo izq Estructura Estructura y Chasis ,PERNO CORTADO
aisld.temp.neumaticos Neumaticos y Aros Neumaticos ,ALTA TEMPERATURA
cheq neumatico p1 Neumaticos y Aros Neumaticos ,CHEQUEO
cheq.bailac Neumaticos y Aros Neumaticos ,CHEQUEO
#neumatico pos 1 t° aislado Neumaticos y Aros Neumaticos ,ALTA TEMPERATURA
#neumatico chequeo temperatur Neumaticos y Aros Neumaticos ,ALTA TEMPERATURA
aislado x temp p1 Neumaticos y Aros Neumaticos ,ALTA TEMPERATURA
aislado pos.1 temp Neumaticos y Aros Neumaticos ,ALTA TEMPERATURA
problemacargacombustible Motor SistemadeCombustible,FUGA
cheq.pos.1 NeumaticosyAros Neumaticos,CHEQUEO
rep base esepjo izq Estructura Cabina y Plataforma ,FALLA ESTRUCTURAL
 Instr.ElectricosyComp.Control SistemadeControldeMovimiento,DESCALIBRADO
fugahidraulico SistemaHidraulico ComponentesHidraulicos,SOBRE NIVEL
reparacion tanque combustible Estructura Estructura y Chasis ,PM-NORMALIZAR
reparaciontanquecombustible Estructura EstructurayChasis,PM-NORMALIZAR
rotacion pos.35 Neumaticos y Aros Neumaticos ,PM-ROTACION
#neumatico pos 3-5 rotacion Neumaticos y Aros Neumaticos ,PM-ROTACION
rell aceeite motor rell aceeite motor Motor ,BAJO NIVEL
fuga de combustible motor Motor Sistema de Combustible ,FUGA
presion acumulador freno bajo Sistema Direccion y Frenos Sistema Frenos ,BAJA PRESION
p° baja acun. dir. Sistema Direccion y Frenos Sistema Direccion ,BAJA PRESION
baja p° acum frenos Sistema Direccion y Frenos Sistema Frenos ,FALLA SWITCH
comando bba freno Sistema Direccion y Frenos Sistema Frenos ,FALLA BOMBA
tapa couplig Motor Acoplamiento Motor,FUERA DE AJUSTE
mang solplado cab. Sistema Neumatico Sistema Neumatico,FUGA
fuga de freno Sistema Direccion y Frenos Sistema Frenos,FUGA
comando bomaba freno alto Sistema Direccion y Frenos Sistema Frenos,FALLA FUNCIONAL
#neumatico 1-2-4-6 cambio Neumaticos y Aros Neumaticos,PM-ROTACION
rotacion neumat Neumaticos y Aros Neumaticos,PM-ROTACION
comnado bba freno alt Sistema Direccion y Frenos Sistema Frenos,FALLA VALVULA
relleno direc. Sistema Direccion y Frenos Sistema Direccion,BAJO NIVEL
columna direccion trabada Sistema Direccion y Frenos Sistema Direccion,TRABADO
alta veloc. vent motor Motor Sistema de Enfriamiento,FALLA FUNCIONAL
alarm. comand.b/b freno Sistema Direccion y Frenos Sistema Frenos,ALARMA
relleno ac. transmision Tren de Potencia Convertidor de Torque,BAJO NIVEL
relleno cuplin Motor Sistema de Lubricacion,BAJO NIVEL
neumaticon pos 3 chequeo Neumaticos y Aros Neumaticos,CHEQUEO
pos-6 corte evolutivo Neumaticos y Aros Neumaticos,DESGASTE
lñevante Sistema Hidraulico Componentes Hidraulicos,CORTO CIRCUITO
falla bba control freno Sistema Direccion y Frenos Sistema Frenos,FALLA CONEXION/AISLAMIENTO
comando bomba frenos Sistema Direccion y Frenos Sistema Frenos,BAJO NIVEL
relle. ac difrencial Tren de Potencia Mandos Finales,BAJO NIVEL
reii. direccion Sistema Direccion y Frenos Sistema Direccion,BAJO NIVEL
vidreo quebrado Estructura Cabina y Plataforma,ROTURA
chequeo luces Instr. Electricos y Comp. Control Luces,QUEMADO
relleno pos 5 Neumaticos y Aros Relleno,BAJA PRESION
cambio de puerta cabina Estructura Cabina y Plataforma,ROTURA
temp.de frenos Sistema Direccion y Frenos Sistema Frenos,FUGA
p°acomulador de freno Sistema Direccion y Frenos Sistema Frenos,BAJA PRESION
baja pres. acum- direccion Sistema Direccion y Frenos Sistema Direccion,FALLA SENSOR DE PRESION
com.bba. freno Sistema Direccion y Frenos Sistema Frenos,FUGA
fuga ac. hd Sistema Hidraulico Componentes Hidraulicos,FUGA
reponer esp. izquierdo Estructura Cabina y Plataforma,PERNO CORTADO
falla aceleracion motor Motor Modulo Electrico y Control,SIN PROPULSION
pos. 5 Neumaticos y Aros Neumaticos,DESGASTE
cambio esparragos,DESGASTE
instalacion bota piedras Estructura Estructura y Chasis,PM-CAMBIO
prog c/susp t Mantencion Programada PM,PM 300 HRS
fuga hidrau Sistema Hidraulico Componentes Hidraulicos,FUGA
relleno aceite hidraulco Sistema Hidraulico Componentes Hidraulicos,BAJO NIVEL
pr. intermitentes Instr. Electricos y Comp. Control Luces,CORTO CIRCUITO
falla luces trocha Instr. Electricos y Comp. Control Luces,CORTO CIRCUITO
corte electrico luces trochas Instr. Electricos y Comp. Control Instrumentos Cables y Luces,CORTO CIRCUITO
pm 3300 h Mantencion Programada PM,PM 300 HRS
c/parabrisas t Estructura Cabina y Plataforma,ROTURA
pos4 Neumaticos y Aros Neumaticos,CHEQUEO
probl aceleracion Motor Modulo Electrico y Control,FALLA SENSOR TURBO
prob aceleracion Motor Modulo Electrico y Control,FALLA SENSOR TURBO
baja presion direccio Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,FALLA SENSOR DE PRESION
bba freno alta Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,CHEQUEO
alto volt. bat. Instr. Electricos y Comp. Control Arranque y Carga,ALTO VOLTAJE
p° diferencial bajo Tren de Potencia Transmision,FALLA SENSOR DE PRESION
calibracion de transmision Tren de Potencia Transmision,DESCALIBRADO
calibrar transwmision Tren de Potencia Transmision,DESCALIBRADO
ch. soporte cilindros levante Tolva Tolva,ROTURA
neumatico 1-3 cambio oring Neumaticos y Aros Neumaticos,PM-NORMALIZAR
chequeo de pos 6 por desgaste Neumaticos y Aros Neumaticos,CHEQUEO
comando bba freno Mantencion Programada PM,PM-CAMBIO
soldar base espejo izquierdo Estructura Cabina y Plataforma,ROTURA
falla voltaje radio comunicac Instr. Electricos y Comp. Control Instrumentos Cables y Luces,BAJO VOLTAJE
reaprete espejp Estructura Cabina y Plataforma,FUERA DE AJUSTE
cheq. bota piedra Tolva Tolva,CHEQUEO
pos 3 pinchada Neumaticos y Aros Neumaticos,PINCHADO
cambio valvula de venteo Motor Sistema de Combustible,FALLA VALVULA
cambio pos 1 Neumaticos y Aros Neumaticos,DESGASTE
reg. espejo Mantencion Programada,FUERA DE AJUSTE
reg. asiento Estructura Cabina y Plataforma,FUERA DE AJUSTE
falla sensor de nivel reriger Motor Sistema de Enfriamiento,FALLA SENSOR DE NIVEL
reparacion motor trasero Motor Unidad de Fuerza,TRASPASO
ch. transm. Tren de Potencia Transmision,CHEQUEO
fuga refr. frenos Sistema Direccion y Frenos Sistema Frenos,FUGA
parabrisas trasero quebrado Estructura Cabina y Plataforma,ROTURA
fuga ref Motor Sistema de Enfriamiento,FUGA
rell.nivel ac.convertidor Tren de Potencia Convertidor de Torque,BAJO NIVEL
re3ll. transm. Tren de Potencia Transmision,SIN MARCHAS
prob. marchas Tren de Potencia Transmision,SIN MARCHAS
rep. aire acondicionado Tren de Potencia Transmision,SIN MARCHAS
cheqeo x electricos baterias Instr. Electricos y Comp. Control Arranque y Carga,ALTO VOLTAJE
falla de transmision Tren de Potencia Transmision,FALLA SOLENOIDE
fuga combust.mot1 Motor Sistema de Combustible,FUGA
fuga direccion+relleno,FUGA
calibrar pres. pos 3 bailac Neumaticos y Aros Neumaticos,BAJA PRESION
fuga nitrog. neumaticos Neumaticos y Aros Neumaticos,FUGA
rep base cabina Estructura Cabina y Plataforma,DESGASTE
bajo nivel coupling Motor Acoplamiento Motor,SIN TAPA
pres acuml direccion Sistema Direccion y Frenos Sistema Direccion,FALLA SOLENOIDE
fuga pos p4-6 bailac Neumaticos y Aros Neumaticos,FUGA
regular esp. derecho Estructura Cabina y Plataforma,FUERA DE AJUSTE
nivel bajo refrig Motor Sistema de Enfriamiento,BAJO NIVEL
cqmbio pos 4 Neumaticos y Aros Neumaticos,DESGASTE
ruido golpe uspencion pos 1 Sistema Suspension Suspensiones Delanteras,DESCARGADO
susp. delanteras duras Sistema Suspension Suspensiones Delanteras,RIGIDA
susp. del. golpea Sistema Suspension Suspensiones Delanteras,GOLPEADO
reponer perno base esp. Estructura Cabina y Plataforma,PERNO CORTADO
rgulacion esp.suelto Estructura Cabina y Plataforma,FUERA DE AJUSTE
rep puerta der Estructura Cabina y Plataforma,FUERA DE AJUSTE
falla levante cod rejilles Sistema Hidraulico Componentes Hidraulicos,CHEQUEO
puerta derecha suelta Estructura Cabina y Plataforma,FALLA COMPONENTE
presion de turbo error Motor Sistema de Admision y Escape,FALLA CONEXION/AISLAMIENTO
no parte diesel Sistema Neumatico Sistema Neumatico,SIN PARTIDA
puerta dech no cierra Estructura Cabina y Plataforma,FALLA COMPONENTE
protuberancia pos 5 bailac Neumaticos y Aros Neumaticos,ELEMENTO INCRUSTADO
evaluacionpos 5 bailac Neumaticos y Aros Neumaticos,CHEQUEO
peurta operador Estructura Cabina y Plataforma,FALLA COMPONENTE
desgaste p 6 bailac Neumaticos y Aros Neumaticos,PM-NORMALIZAR
tapa barro suelto pos 2 Estructura Cabina y Plataforma,FALLA ESTRUCTURAL
no cierra puerta copiloto Estructura Cabina y Plataforma,FUERA DE AJUSTE
puerta colpiloto Estructura Cabina y Plataforma,FALLA ESTRUCTURAL
puerta no cierra copiloto Estructura Cabina y Plataforma,FALLA CHAPA
peog neumaticos Neumaticos y Aros Neumaticos,PM-NORMALIZAR
corte banda de rodado Neumaticos y Aros Neumaticos,CORTE
guardafango derecho desoldado Estructura Cabina y Plataforma,SOLTURA
pos-3 corte banda lateral gra Neumaticos y Aros Neumaticos,CORTE
cheq. sistema hidraulico Sistema Hidraulico Componentes Hidraulicos,FUGA
c/ transmision Mantencion Programada PM,FUGA
chequeo pos 3. Neumaticos y Aros Neumaticos,CHEQUEO
corte neumatico Neumaticos y Aros Neumaticos,DESGASTE
revision neumatico Neumaticos y Aros Neumaticos,DESGASTE
fuga refrigerante considerabl Motor Sistema de Enfriamiento,FUGA
problema radiador Motor Sistema de Enfriamiento,FUGA
corte pasado posicion 4 Neumaticos y Aros Neumaticos,CORTE
bomba presion Sistema Hidraulico Componentes Hidraulicos,ALTA PRESION
relleno refrigerante. Motor Sistema de Lubricacion,FUGA
desgast.pos 3-4 bailac Neumaticos y Aros Neumaticos,DESGASTE
baja pres. diferencial fuga Tren de Potencia Eje Palier y Diferencial,BAJO NIVEL
rlleno refrig + hyd Motor Sistema de Enfriamiento,BAJO NIVEL
elimininacion de fugas Sistema Hidraulico Componentes Hidraulicos,FUGA
c/ptt radio comunicacion Comunicaciones Comunicaciones,FALLA COMUNICACION
a p°acum. direccion Sistema Direccion y Frenos Sistema Direccion,FALLA SELLO
corte pasd. pos-5bandarodado Neumaticos y Aros Neumaticos,CORTE
pedal acelerador desarmado Instr. Electricos y Comp. Control Sistema de Control de Movimiento,FALLA PASADOR
pasador de acelerador Motor Modulo Electrico y Control,CHEQUEO
v/v llenado combust.suelta Motor Sistema de Combustible,FUGA
problemas levante tolva Sistema Hidraulico Sistema Levante,BAJO NIVEL
no puede levantar tolva Sistema Hidraulico Sistema Levante,TRASPASO
falla tolva Sistema Hidraulico Sistema Levante,TRASPASO
cambio mando final Sistema Hidraulico Sistema Levante,TRASPASO
ch-. levante Sistema Hidraulico Sistema Levante,DESGASTE
perdid potencia Motor Sistema de Admision y Escape,BAJA POTENCIA
espejo izq. suelto Estructura Cabina y Plataforma,FUERA DE AJUSTE
freno parkeo activado Sistema Direccion y Frenos Sistema Frenos,FALLA SWITCH
alta velocidad de ventilador Motor Sistema de Enfriamiento,FALLA ELECTRICA
pedal aclerador Instr. Electricos y Comp. Control Sistema de Control de Movimiento,FALLA PEDAL ACELERADOR
falla electrica sistema de fr Sistema Direccion y Frenos Sistema Frenos,FALLA ELECTRICA
cae espejo lado izq Estructura Cabina y Plataforma,COMPONENTE FALTANTE
alta veloc ventilador Motor Sistema de Enfriamiento,FALLA CONEXION/AISLAMIENTO
an3 voltaje carga baja Instr. Electricos y Comp. Control Arranque y Carga,BAJO VOLTAJE
reg espejo der Estructura Estructura y Chasis,SIN PERNO
desgaste pos 4-6 bailac Neumaticos y Aros Neumaticos,DESGASTE
rep base espejo Estructura Cabina y Plataforma,PERNO CORTADO
c/asiento op Estructura Cabina y Plataforma,FALLA FUNCIONAL
ch. neum. pos 4/6 Neumaticos y Aros Neumaticos,DESGASTE
perno espejo Estructura Cabina y Plataforma,FALLA ESTRUCTURAL
perno espej.derecho Estructura Cabina y Plataforma,SOLTURA PERNO
soplando pos/ 5 Neumaticos y Aros Neumaticos,FUGA
espejo der.quebrado Estructura Cabina y Plataforma,ROTURA
ch. bota pierdras Estructura Estructura y Chasis,CHEQUEO
sin luces frontales Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,FALLA ELECTRICA
sin acelerac.falla can motor Instr. Electricos y Comp. Control Sistema de Control de Movimiento,CONTAMINADO
relleno nitrogeno pos.1 Neumaticos y Aros Neumaticos,BAJA PRESION
sin perno espej izq Estructura Cabina y Plataforma,PERNO CORTADO
pasador pedal Instr. Electricos y Comp. Control Sistema de Control de Movimiento,FALLA PEDAL ACELERADOR
problema bocina Sistemas de Seguridad Sistema de Seguridad,PM-NORMALIZAR
sin retrado y arc Instr. Electricos y Comp. Control Sistema de Control de Movimiento,FALLA RETARDO
sin retardo sin arc Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,FALLA RETARDO
radio com Comunicaciones Comunicaciones,FALLA COMUNICACION
cheq escalera Estructura Cabina y Plataforma,DESGASTE
codigo bajo nivel direccion Sistema Direccion y Frenos Sistema Direccion,BAJO NIVEL
soldadura soporte frenos tras Estructura Estructura y Chasis,FALLA SOPORTE
relleno pos/ 3/5 Neumaticos y Aros Relleno,BAJA PRESION
temp. de ac. onvertidor Tren de Potencia Convertidor de Torque,ALTO NIVEL
evaluar por dilucion ac. moto Motor Sistema de Lubricacion,MONCON
fuga b/b freno Sistema Direccion y Frenos Sistema Frenos,FUGA
pedal acelerador desarmado Estructura Cabina y Plataforma,FALLA PEDAL ACELERADOR
base espejo izq fisura Estructura Cabina y Plataforma,ROTURA
rell/ neumaticos Neumaticos y Aros Relleno,BAJA PRESION
rell sit hidraulico Sistema Hidraulico Componentes Hidraulicos,SIN TAPA
relleno todas posic. Neumaticos y Aros Neumaticos,PM-NORMALIZAR
espejo izq colgando Estructura Cabina y Plataforma,FALLA SOPORTE
relleno aceite motors Motor Sistema de Lubricacion,BAJO NIVEL
sin condicion partida Tren de Potencia Transmision,SIN PARTIDA
problema pot. electrico Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,FALLA CONEXION/AISLAMIENTO
baja potencia electrico Motor Modulo Electrico y Control,FALLA CONEXION/AISLAMIENTO
fuga aire sistema Sistema Auxiliar Sistema Neumatico,FUGA
baja potencia mt trasero Motor Modulo Electrico y Control,FALLA CONEXION/AISLAMIENTO
parada neumatica Motor Sistema Partida Electrico,FALLA FUNCIONAL
bajo nivel trasmision Sistema Direccion y Frenos Sistema Direccion,CIRCUITO ABIERTO
regulacion valvula motor Motor Sistema de Admision y Escape,PM PASO 03
fuga refrig b/b de agua motor Motor Sistema de Enfriamiento,FUGA
corte pernos estanq de petrol Estructura Estructura y Chasis,PERNO CORTADO
cambio de espejo izquiedo Estructura Cabina y Plataforma,PERNO CORTADO
pre/pm Tren de Potencia Transmision,FUGA
fuga hid v/v parq Sistema Direccion y Frenos Sistema Frenos,FUGA
sin radio comunicaciones Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,FALLA COMUNICACIÓN
fuga aire de partida Motor Sistema de Admision y Escape,SIN PARTIDA
ajuste espejos Estructura Cabina y Plataforma,DESALINEADO
inspeccion mecanica Motor Sistema Partida Electrico,BAJA PRESION
pda quemado Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,CORTO CIRCUITO
falla pda Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,CORTO CIRCUITO
falla pda Instr. Electricos y Comp. Control Arranque y Carga,SIN PARTIDA
sin condicion partida.,FUGA
corte luces bajas Instr. Electricos y Comp. Control Instrumentos Cables y Luces,CORTO CIRCUITO
rell/ refrigerante Motor Sistema de Enfriamiento,BAJO NIVEL
c/acumulador de freno Sistema Direccion y Frenos Sistema Frenos,DEFECTUOSO
sistema afex activo Sistema Contra Incendios Sistema Contra Incendios,DESCARGADO
comando b/b freno alto Sistema Direccion y Frenos Sistema Frenos,CORTO CIRCUITO
t~ transmision alta Tren de Potencia Transmision,ALTO NIVEL
cheq sist mems Neumaticos y Aros Neumaticos,CHEQUEO
fuga hidraulica por pelotaje Sistema Hidraulico Componentes Hidraulicos,DEFECTUOSO
evaluacion sist. frenos. Sistema Hidraulico Componentes Hidraulicos,DEFECTUOSO
tag/ pos 1/2 bailac Neumaticos y Aros Neumaticos,PM-NORMALIZAR
revision swicht aceleracion. Instr. Electricos y Comp. Control Sistema de Control de Movimiento,CHEQUEO
rep. de sistema mens Neumaticos y Aros Neumaticos,PM-NORMALIZAR
filtro motor front. saturado Motor Sistema de Lubricacion,DEFECTUOSO
antena radio comunuicacion Comunicaciones Comunicaciones,FALLA CONEXION
corte c/pos 5 Neumaticos y Aros Neumaticos,PM-NORMALIZAR
rell.ac.hidraulico Sistema Direccion y Frenos Sistema Direccion,BAJO NIVEL
