text,label
neumatco p° 6 valve neumaticos y aros valvula ,11
s/ arranke sistema neumatico sistema neumatico,16
procedimiento cargas suspensi sistema suspension suspensiones delanteras,3
codigo bajo nivel refrigerante motor motor sistema de enfriamiento,0
relleno aceit sistema hidraulico,1
relleno.hidr. sistema direccion y frenos sistema frenos,0
temperatura. freno sistema direccion y frenos sistema frenos,8
falla freno parkeo sistema direccion y frenos sistema frenos,3
evaluacion prsion latching tren de potencia transmision,1
cambio valvula de venteo motor sistema de combustible,11
problema marcha tren de potencia transmision,3
pos/ 4/6 baja & relleno. nitrog. neumaticos y aros neumaticos,3
fuga vv~ direccion sistema direccion y frenos sistema direccion,0
relleno ac. relleno sistema direccion y frenos sistema direccion,1
instalar cadena porta cuñas estructura cabina y plataforma,6
selectora cambio trabada tren de potencia transmision,4
piedra entre pos neumaticos y aros neumaticos,20
ac diferencial tren de potencia eje palier y diferencial ,0
parabr. quebrado estructura cabina y plataforma,9
relleno aceit cuplim+motor+acoplamiento motor,1
rlleno hyd direcc. sistema hidraulico componentes hidraulicos,1
falla plumilla vidrio estructura cabina y plataforma,22
relleno a transmision tren de potencia transmision,1
pre entrega instr. electricos y comp. control instrumentos cables y luces,23
fuga vva pos 4 neumaticos y aros valvula,0
chequeo pos 3 neumaticos y aros neumaticos ,2
smartcap sistema hidraulico componentes hidraulicos,4
fua refrigerante motor sistema de enfriamiento,0
corte electric luces instr. electricos y comp. control instrumentos cables y luces,18
cambio pos sistema neumatico sistema neumatico,5
fuga suspension izq sistema suspension suspensiones delanteras,0
rllno pos 5 bailac neumaticos y aros neumaticos,3
flujo refrrig + corte luces motor sistema de enfriamiento,0
bajo nivel aceite direccion tren de potencia transmision,0
relleno ac. transmisi,1
codigo.sistema freno parquado sistema direccion y frenos sistema frenos,0
filtro ac. motor motor sistema de lubricacion,23
relleno hidraulicoi sistema hidraulico componentes hidraulicos,1
ecseso de humo escape motor sistema de admision y escape,0
fuga aceite pos 1 enf. freno sistema hidraulico componentes hidraulicos,0
presion grasa baja sistema direccion y frenos sistema direccion,3
velocidad 2 error transmision tren de potencia transmision,0
golpe susp. delanteras sistema suspension suspensiones delanteras,3
codigo.electrico motor instr. electricos y comp. control dispositivos proteccion y alarmas,18
falla turbos motor sistema de admision y escape,4
relleno.ac.direccion /falla de p sistema direccion y frenos sistema direccion,1
relleno pos 4 neumaticos y aros relleno ,1
chequeo pos.5 neumaticos y aros neumaticos,2
chequeo relojes,2
cambio mf izquierdo cambio mf izquierdo ,14
cambio de radiador,22
chequeo.pos. 3/5 neumaticos y aros neumaticos,10
fuga de aire cabina sistema neumatico sistema neumatico,0
problema sel marchas instr. electricos y comp. control sistema de control de movimiento ,13
apoyo aire partidq sistema neumatico sistema neumatico,3
alarma freno activa sistema direccion y frenos sistema frenos,11
no carga comb neumaticos y aros neumaticos ,2
reparacion soporte espejo estructura cabina y plataforma,9
relleno motor + hyd motor sistema de lubricacion,1
reparacion base plataforma estructura cabina y plataforma,6
relleno. direccion refrigerante. motor sistema de enfriamiento,1
pincho pos 5 neumaticos y aros neumaticos,19
chequeo neumaticos mantencion programada mantencion programada,2
fuga de ac.motor motor sistema de lubricacion,0
evaluar baja presion ac. moto motor sistema de lubricacion,14
di 300 tolva tolva,22
vidrio izq no sube estructura cabina y plataforma,13
#murampa pl/1/alarma nivel ac tren de potencia transmision,1
pinchado pos 4 bailac neumaticos y aros neumaticos,19
falla ciclo bba freno sistema direccion y frenos sistema frenos,3
fuga suspension lado derecho sistema suspension suspensiones delanteras,0
fuga ac. masa sistema suspension masas,0
c/gobernador sistema neumatico sistema neumatico,12
vibel trasmision bajo tren de potencia transmision,1
fuga petroleo motor sistema de combustible,0
temperatura. neumaticos neumaticos y aros neumaticos,8
filtro hidr. suelto sistema hidraulico componentes hidraulicos,0
proble electrico motor sistema de combustible,23
soporte tk combustible motor sistema de combustible,2
amago incend falla turbo 3 motor sistema de lubricacion,9
fuga transmision. tren de potencia transmision,0
problñ.retardo sistema hidraulico componentes hidraulicos,4
suspension trasera der. reven sistema suspension suspensiones traseras,2
corte electric parrillas instr. electricos y comp. control sistema de control de movimiento,26
comando bba freno sistema direccion y frenos sistema frenos,7
neumatrico 4 chequeo neumaticos y aros neumaticos,2
golpe bajada tolva,4
alta temperatura. frenos tren de potencia transmision,8
chequeo. pos.3 fuga nitrog. neumaticos y aros neumaticos,2
fuga de aire/puerta operador sistema neumatico sistema neumatico,0
cd inyct 9/17 falla motor sistema de combustible,17
sin afex sistema contra incendios sistema contra incendios,7
fuga de nitrog/ neumaticos neumaticos y aros neumaticos,0
no baja la tolva estructura cabina y plataforma,4
cambi bba alta motor sistema de combustible,3
cambio pos.4 neumaticos y aros neumaticos,5
filtro diferencial taponeado tren de potencia eje palier y diferencial ,21
relleno.ac/motor diesel motor sistema de lubricacion,1
radio comunic comunicaciones comunicaciones ,4
c/mnado final mantencion programada mantencion programada,5
chequeo. neumaticos,2
fuga b/b levante sistema hidraulico componentes hidraulicos,0
eliminacion fuga combustible motor sistema de combustible,0
alarma nivel de refrigerante. bajo instr. electricos y comp. control dispositivos proteccion y alarmas,1
relleno todas posic. neumaticos y aros neumaticos,10
sin partida por llave contact instr. electricos y comp. control instrumentos cables y luces,16
pinchado pos.4 neumaticos y aros neumaticos,19
fuga rireccion + relleno sistema direccion y frenos sistema direccion,0
relleno presiones bailac neumaticos y aros neumaticos,10
relleno-ac. direccion,1
problema .levante tolva sistema hidraulico sistema levante,3
baja p~ de latch tren de potencia transmision,3
golpe cabina estructura cabina y plataforma,1
neumat pos 3,5
cambiuo de ac. motor diesel motor sistema de lubricacion,5
filtro motor tap. motor sistema de lubricacion,21
baja potencia /senser de baja motor sistema de admision y escape,15
fuga refrigerante.culata 8,0
aro fisurado pos 3 bailac neumaticos y aros neumaticos,9
cambio cilindro levante izq. sistema hidraulico sistema levante,5
alta t~ combert y fuga refrigerante tren de potencia convertidor de torque,8
regulacion espejo l.d. estructura cabina y plataforma,6
perdida de vel motor fuga en motor sistema de enfriamiento,0
asiento operador sulto estructura cabina y plataforma,12
declas motor motor sistema de admision y escape,0
relleno.refrigerante motor diese motor sistema de enfriamiento,1
no entra comb,4
bajo nivel aceite direccion ,1
problema estructura estructura estructura y chasis ,12
codigo. sistema freno sistema direccion y frenos sistema frenos,7
reparacion. luz de treochas instr. electricos y comp. control instrumentos cables y luces,18
baja presion de bomba de fren sistema direccion y frenos sistema frenos,3
falta de aire sistema neumatico sistema neumatico,3
bajo nivel rfrig motor sistema direccion y frenos sistema direccion,0
frenado sistema direccion y frenos,14
cambio pos/6 neumaticos y aros neumaticos ,5
pos.6 chequeo. neumaticos y aros neumaticos ,5
cambio esp. izquierdo,9
sin aire partida instr. electricos y comp. control arranque y carga,9
chequeo alarma motor instr. electricos y comp. control dispositivos proteccion y alarmas,4
reg.sal conv. eror tren de potencia convertidor de torque,23
sistema direccion dura sistema direccion y frenos sistema direccion,7
fuga de aire neumaticos y aros,0
chequeo. t° de frenos sistema direccion y frenos sistema frenos,21
baja presion acumulador sistema direccion y frenos sistema direccion ,13
veloc. bba fr. error sistema direccion y frenos sistema frenos,21
calefaccion c/linea hca. aire acondicionado aire acondicionado,5
chequeo alternador instr. electricos y comp. control arranque y carga,2
problema. bajada de tolva tolva tolva,4
sin luces conduccion instr. electricos y comp. control instrumentos cables y luces ,13
regulacion espejo ld. estructura cabina y plataforma,6
fuga de ac/ direccion sistema direccion y frenos sistema direccion,0
protec.motor suelta estructura estructura y chasis,12
reparacion. botapiedras 4 estructura estructura y chasis,5
fuga direcc motor sistema de admision y escape,0
chequeo. fuga neum. pos 6 neumaticos y aros neumaticos,2
perdida aire pos4,0
comand freno alto+temperatura freno sistema direccion y frenos sistema frenos,23
neumatico 2 tag neumaticos y aros neumaticos,10
aire partida- sistema neumatico sistema neumatico,20
fuga diferencaialfuga diferen tren de potencia eje palier y diferencial,0
fuga de refrigerante consider motor sistema de enfriamiento,0
c/ trasmision tren de potencia transmision,4
cambio acumuladores direccion sistema direccion y frenos sistema direccion,5
mantencion programada tecnologica innovaciones tecnologicas innovaciones tecnologicas,10
problema. de levante tolva subi sistema hidraulico componentes hidraulicos,11
fuga compresor de aire sistema auxiliar sistema neumatico,0
relleno nitrog. pos. 1/2 neumaticos y aros neumaticos,10
regular esp.derecho estructura cabina y plataforma,6
carga suspenciones sistema suspension suspensiones traseras,3
re. sist. contra incendio sistema contra incendios sistema contra incendios,4
temperatura.neumaticos pos neumaticos y aros neumaticos,8
c/barra dereccion izq. sistema direccion y frenos sistema direccion,5
relleno hd sistema hidraulico componentes hidraulicos,1
cambio pos desgastes neumaticos y aros neumaticos,10
reg.espejo izquierdo estructura cabina y plataforma,6
fuga vva direccion sistema direccion y frenos sistema direccion,0
se detiene motor diesel motor sistema de lubricacion,0
sin ac,4
chequeo niv diferencial tren de potencia eje palier y diferencial,0
reep. aire acondicionado aire acondicionado aire acondicionado,4
accion inmediata motor motor sistema de lubricacion,24
sin aire acondicionado aire acondicionado aire acondicionado,4
proteccion del carter motor s estructura estructura y chasis,12
reparacion. luz trochas instr. electricos y comp. control instrumentos cables y luces,18
codigo. nivel trasmision tren de potencia transmision,0
levante tolva sistema neumatico sistema neumatico,4
reparacion. valvula pos/4 neumaticos y aros valvula,11
falla electrica instr. electricos y comp. control luces,18
reparacion motor uf 7 delantera motor unidad de fuerza,5
fuga por valvula de tk de esp motor sistema de enfriamiento,11
sin condicion partida. sistema neumatico sistema neumatico,16
aire acondicionado ,4
golpe suspansiones sistema suspension suspensiones delanteras,5
direccion dura,0
soporte guardafango suelto estructura estructura y chasis,12
chequeo fugas tren de potencia transmision,2
evaluacion. fuga refgerante motor sistema de enfriamiento,0
sin aire para partida sistema neumatico sistema neumatico,16
fuga ac. motor diesel motor sistema de admision y escape,0
reparacion. fuga de combustible tk motor sistema de combustible,0
fuga hidraulica por manguera sistema hidraulico componentes hidraulicos,0
relleno convert tren de potencia convertidor de torque ,1
alar.bajo nivel.trans tren de potencia transmision ,1
filtro dif. tap. tren de potencia eje palier y diferencial,21
cambio base espejo estructura estructura y chasis,5
fuga hca. pos. 6 sistema hidraulico componentes hidraulicos,5
inst.de neumaticos,5
problema lecante tolva sistema hidraulico sistema levante,25
sin condicion de part instr. electricos y comp. control arranque y carga ,11
cambio cilindro direccion izq sistema direccion y frenos sistema direccion,7
baja potencia-temperatura escapes motor sistema de admision y escape,17
alerta 3 vent motor motor sistema de enfriamiento,24
aacc/se activa bocina aire acondicionado aire acondicionado,6
fuga transmasion tren de potencia transmision,0
bocina mala ,4
fuga de aceite hidr sistema hidraulico componentes hidraulicos,21
falla subida +bajad tolva sistema hidraulico componentes hidraulicos,11
cambio elemento desgaste tolva tolva,20
tolva fisurada tolva tolva,9
relleno couplin motor sistema de lubricacion,1
fuga v/v suspencion sistema suspension suspensiones delanteras,11
sin partida instr. electricos y comp. control dispositivos proteccion y alarmas ,13
neumatico pos 4 chequeo neumaticos y aros neumaticos ,2
falla bomba parqueo sistema direccion y frenos sistema frenos,0
codigo electr. nivel direccio sistema direccion y frenos sistema direccion,7
relleno.ac.hidraulioco sistema hidraulico sistema levante,1
chequeo. asiento operador estructura cabina y plataforma,2
fugas gases escape motor sistema de admision y escape,0
evaluacion. baja presion ac. motor motor sistema de lubricacion,10
fisura estanque combustible motor sistema de combustible,9
velocidad motor alto. motor modulo electrico y control,7
pos.3 neumaticos y aros neumaticos,5
bklg sistema hidraulico sistema levante,4
filtro saturado de ac. motor motor sistema de lubricacion,23
chequeo fuga transmision tren de potencia transmision,0
codigo comand bomba freno sistema direccion y frenos sistema direccion,1
problema partida instr. electricos y comp. control arranque y carga,13
regulacion de epejo de. estructura cabina y plataforma,6
baja potencia motor trasero motor sistema de admision y escape,15
alta t~convertidor tren de potencia transmision,8
evaluacion.corte pos 3 bailac neumaticos y aros neumaticos,2
c/ lines frenos instr. electricos y comp. control dispositivos proteccion y alarmas,0
pos- 5 pinchado neumaticos y aros neumaticos,19
relleno.ac.transmision motor sistema de enfriamiento,1
chequeo prot pos 4 neumaticos y aros neumaticos,5
sistema affex sistema contra incendios sistema contra incendios,4
falla marchas,1
chequeo. plumillas estructura cabina y plataforma,5
afex activado sistema contra incendios sistema contra incendios,4
fuga direccion mantencion programada mantencion programada,0
prbl. de marchas tren de potencia transmision,1
fuga aceite hidraulico motor sistema de lubricacion,0
alarma temperatura alta escap motor sistema de admision y escape,8
fuga sistema aire cabina sistema neumatico sistema neumatico,0
a7c aire acondicionado aire acondicionado,4
cambio pos x desgaste sistema suspension suspensiones delanteras,5
relleno.nitrogeno neumaticos neumaticos y aros neumaticos,3
p. aire acondicionado aire acondicionado aire acondicionado,4
alar acei motor motor sistema de lubricacion,24
baja presion acum direc sistema direccion y frenos sistema direccion,2
c. niveles sistema hidraulico componentes hidraulicos,1
neumatico relleno neumaticos y aros relleno,3
relleno p 4 bailac neumaticos y aros neumaticos,3
sin partida falla ecas innovaciones tecnologicas innovaciones tecnologicas,16
cebar sist.combustible motor sistema de combustible ,3
problema.puerta estructura cabina y plataforma,20
"cambio batería, terminal de prelub. en proceso de reparación de arnes sensor t° de aceite dif. ",13
perdida potencia motor motor modulo electrico y control,8
fuga refrigerante motor sistema de lubricacion,0
reponer numero trasero identi estructura estructura y chasis,0
c/sello v/v llenado motor sistema de combustible,0
fuga ac. filtros de frenos ac sistema direccion y frenos sistema frenos,0
fuga ac,9
com. bba. frennos sistema direccion y frenos sistema frenos,5
fuga emfrim freno sistema direccion y frenos sistema frenos,0
presio acumulador bajo sistema direccion y frenos sistema frenos,3
sin luces de conduccion instr. electricos y comp. control instrumentos cables y luces,4
relleno refri motor motor sistema de enfriamiento,1
relleno.posiciones tras. ,3
baja potencia c/inyectores tren de potencia eje palier y diferencial,15
chequeo. freno secundario sistema direccion y frenos sistema frenos,2
relleno direccion motor sistema de lubricacion,1
chequeo y relleno neum neumaticos y aros neumaticos,2
escala estructura estructura y chasis,5
c/ de radiador motor sistema de enfriamiento,9
fuga aceite en cabina sistema direccion y frenos sistema direccion,0
reparacion. aireacondicionado aire acondicionado aire acondicionado,4
cambio pos- 4 ,5
fuga hyd pos 3/5 sistema hidraulico componentes hidraulicos,0
chequeo. pos- 1,5
#neumatico pos 4 daño neumaticos y aros neumaticos ,5
rellconv sistemahidraulico componenteshidraulicos,1
evaluacion pos 1/2 seguro aro neumaticos y aros neumaticos,2
pinchado pos/3 banda rodado neumaticos y aros neumaticos,19
baja p° acum. freno sistema direccion y frenos sistema frenos,3
aiere acondicionado aire acondicionado aire acondicionado,4
traslaso de aceite sistema direccion y frenos sistema frenos,14
escala acceso quebrada estructura cabina y plataforma,9
aislado t° pos2 neumaticos y aros neumaticos ,8
baja p° cpupling motor acoplamiento motor,5
cambio compres.a/c aire acondicionado aire acondicionado,4
relleno ac motor motor acoplamiento motor,1
soldar baranda estructura cabina y plataforma,20
suspension del. derecha reven sistema suspension suspensiones delanteras,3
tapa llenado ac motor motor sistema de lubricacion,17
codigo motor activo motor modulo electrico y control,24
sistema contra incendio sistema contra incendios sistema contra incendios,4
figa decombustible motor sistema de combustible,0
bailac neumatico neumaticos y aros neumaticos,2
suspencion pos1 sistema suspension suspensiones delanteras,4
fugs refrigerante motor sistema de enfriamiento,0
c/ acum direccion sistema direccion y frenos sistema direccion,7
c& linea enfr. frenos sistema direccion y frenos sistema frenos,4
bloweer a/c suelto en cabina aire acondicionado aire acondicionado,25
fuga aire para la partida sistema neumatico sistema neumatico,23
fuga refrigerante+soldadura motor sistema de enfriamiento,0
se detuvo motor motor sistema de admision y escape,1
baja potenc motor sistema de admision y escape,9
reell. refrigerante motor sistema de enfriamiento,1
chequeo niveles motor sistema de lubricacion,9
reparacion. de calefacion aire acondicionado aire acondicionado,7
sin luces trcha instr. electricos y comp. control luces,18
programa reparacion. tolva tolva tolva,6
filtro sep.agua combustible motor sistema de combustible,15
c/ acumulador de freno mantencion programada mantencion programada,4
relleno.ac.cupling motor acoplamiento motor ,1
bailac relleno neumaticos y aros neumaticos ,3
tapabarro iz. del fuera estructura cabina y plataforma,9
cambio pos- 4 neumaticos y aros neumaticos,10
fallaecmtrasmision trendepotencia transmision,7
rlleno motor del motor sistema de lubricacion,1
alarma nivel ac. motort bajo motor sistema de admision y escape,1
nv 3 refrigerante motor sistema de enfriamiento,1
chequeo estructura cabina y plataforma,2
calibracion pesometro instr. electricos y comp. control pesometro,25
bajo nivel conv mantencion programada mantencion programada,1
filtro freno tapon sistema direccion y frenos sistema frenos,7
desgaste c/pos 6 neumaticos y aros neumaticos,10
problemas con puerta estructura cabina y plataforma,4
neumatico 3 relleno nitroge neumaticos y aros relleno ,3
mantencion programada+c/ susp. tras. mantencion programada mantencion programada,22
alta t° escape motor sistema de admision y escape,18
fuga de aire estructura cabina y plataforma,0
#mu entrada 3070 baja p acumu sistema direccion y frenos sistema direccion,23
relleno ace.direccion sistema direccion y frenos sistema direccion,1
corte electr. cabina instr. electricos y comp. control instrumentos cables y luces,18
relleno.posiciciones bailac neumaticos y aros relleno,9
sustentable / camb. mang. gra motor sistema de lubricacion,5
susp. del. duras sistema suspension suspensiones delanteras,14
baja pot. voltaje bateria baj instr. electricos y comp. control luces,15
ajuste tapabarros estructura estructura y chasis,6
cambiocompresor de aire sistema hidraulico componentes hidraulicos,9
bajo nivel aceite,1
chequeo. de pos/5 fuga x aro neumaticos y aros neumaticos,0
chequeo. lubricacion difeencial tren de potencia eje palier y diferencial,2
falla aire a/c aire acondicionado aire acondicionado,17
relleno refriferante motor sistema de enfriamiento,6
chequeo p 4 3 bailac neumaticos y aros neumaticos,2
codigo motor motor sistema de admision y escape,15
reparacion soldadura chasis estructura estructura y chasis,20
chequeo. pos/1 neumaticos y aros neumaticos,2
fuga hyd problem levante sistema hidraulico componentes hidraulicos,0
relleno.ac. direccion,1
c/enfriador freno delantero sistema direccion y frenos sistema frenos,14
chequeo fuga aceite motor motor sistema de lubricacion,0
se activo limpiaparabrisas instr. electricos y comp. control sistema de control de movimiento,4
cinturon de seguridad trabado motor sistema de lubricacion,14
direccion instr. electricos y comp. control sistema de control de movimiento,2
imprevistos varios. mantencion programada mantencion programada,5
fuga valvula pos 4 6 neumaticos y aros neumaticos,11
evaluc.direccion sistema direccion y frenos sistema direccion,6
reparacion de chassis estructura estructura y chasis,9
#much2 se apaga motor motor sistema de lubricacion,23
cambio pos.4 neumaticos y aros neumaticos ,10
eliminacion de fugas mantencion programada mantencion programada,0
sin numero trasero identifica estructura estructura y chasis,6
relleno de refriegrante motor sistema de enfriamiento,1
p° de acum. freno baja sistema direccion y frenos sistema frenos,23
alarma ac trans. bajo tren de potencia transmision,24
chequeo fisura estructura estructura y chasis,20
fuga der aire sistema neumatico sistema neumatico,0
problema. levante estructura cabina y plataforma,2
evaluacion.pos6 bailac neumaticos y aros neumaticos,2
temperatura escape alto motor sistema de admision y escape,7
t° escape alto motor sistema de admision y escape,8
cambio pistola de aire estructura cabina y plataforma,7
problemas de marcha 1 a 2 tren de potencia transmision,11
fuga refrigarante motor sistema de enfriamiento,0
mang. valv. venteo rota motor sistema de combustible,0
caex en loza bailac neumaticos y aros neumaticos,5
proyecto ecas innovaciones tecnologicas innovaciones tecnologicas,10
plataforma desoldada estructura cabina y plataforma,9
relleno. niveles motor sistema de lubricacion,1
alarma t~ convertidor torque tren de potencia transmision,24
cambio m diesel motor sistema de lubricacion,22
relleno.neumaticos neumaticos y aros relleno,3
falla bajada tolva sistema hidraulico sistema levante,1
sold espejo ezq estructura cabina y plataforma,12
relleno siste direccion sistema direccion y frenos sistema direccion,1
reparacion base cabina estructura cabina y plataforma,5
relleno motor sistema de lubricacion,1
#mu fuga refrigerante motor sistema de enfriamiento,0
c/ aceite transmision tren de potencia transmision,23
mu#ch3 bajo nivel refrigerante motor sistema de enfriamiento,0
aire acondicionado aire acondicionado aire acondicionado ,4
reparacion. aire y calefaccion aire acondicionado aire acondicionado,4
torq cilin direccion sistema direccion y frenos,4
alta temperatura. frenos tra,8
chequeo inchancable estructura estructura y chasis,2
relleno. aceite motor motor sistema de lubricacion,1
corte electrico. instr. electricos y comp. control dispositivos proteccion y alarmas,18
p.diferencial tren de potencia transmision,3
falla angulo tolva instr. electricos y comp. control sistema de control de movimiento,7
baja pot motor instr. electricos y comp. control dispositivos proteccion y alarmas,15
#mu p/76 se detiene motor die motor sistema de enfriamiento,0
evaluacion terreno sistema hidraulico componentes hidraulicos,2
baja p~ lub eje trasero tren de potencia eje palier y diferencial,3
fuga refigeante motor sistema de enfriamiento,0
codigo n. refrigerante. motor sistema de enfriamiento,26
relleno hidraulico motor motor sistema de lubricacion,1
chequeo. neum pos 5 neumaticos y aros,2
pos- 5 pinchada neumaticos y aros neumaticos ,19
smartcap migracion innovaciones tecnologicas innovaciones tecnologicas,10
pinchado pos 4,19
evaluacion.perno segmentos estructura estructura y chasis,2
filtro diferensial tren de potencia eje palier y diferencial ,9
carga susp. sistema suspension suspensiones delanteras,3
ev. fuga hca. sistema hidraulico componentes hidraulicos,0
fuga v/v levante sistema hidraulico sistema levante,0
asiento sin amort. estructura cabina y plataforma,4
relleno de cuplin tren de potencia convertidor de torque,1
chequeo,2
falla torque convertidor tren de potencia convertidor de torque,13
fuga combustible x llenado motor sistema de combustible ,0
fuga vvula llenaco combustibl motor sistema de combustible,0
ecas innovaciones tecnologicas innovaciones tecnologicas,10
instalar funda de asiento estructura cabina y plataforma,7
pich. pos 6 neumaticos y aros neumaticos,19
cmabio p4 neumaticos y aros neumaticos,5
freno est. no aguanta sistema direccion y frenos sistema frenos,4
codig tolva arriba instr. electricos y comp. control dispositivos proteccion y alarmas,17
fuga ac. x filtroactuacion de sistema direccion y frenos sistema frenos,0
evaluar cilindro levante izqu sistema hidraulico sistema levante,0
apoyo de aire motor sistema partida electrico,16
pos mantencion programada sacar nave sistema hidraulico componentes hidraulicos,2
reparacion bocina instr. electricos y comp. control dispositivos proteccion y alarmas,4
fuga linea enfrim freno sistema hidraulico componentes hidraulicos,1
fisura tolva+puertas tolva tolva,9
baja presion acuml freno sistema direccion y frenos sistema frenos,11
fuga considerable aceite dire sistema direccion y frenos sistema direccion,0
relleno coupling,3
alarma de baja nivel ac. tran tren de potencia transmision,0
reparacion bocina tolva tolva,6
cambio de mangueras hidraulic sistema hidraulico componentes hidraulicos,5
relleno de aceite mto motor sistema de lubricacion ,1
reg espejp izq estructura cabina y plataforma,6
relleno aceit cuplin +motor +acoplamiento motor ,1
vidrio puerta derecha no sube estructura cabina y plataforma,7
neumatico pos 4 cambio,5
aire para la partida sistema neumatico sistema neumatico,16
temperatura.posicion ,8
sin bateria. instr. electricos y comp. control arranque y carga,13
cambio baterias instr. electricos y comp. control arranque y carga,4
baja presion.acuml direccion sistema direccion y frenos sistema direccion,3
proc. carga suspencio sistema suspension suspensiones delanteras ,1
motor detenido nivel aceite motor sistema de lubricacion,1
relleno. hidraulico sistema hidraulico sistema levante,0
presion aceite diferencial ba tren de potencia eje palier y diferencial,23
codigo.nivel direccion sistema direccion y frenos sistema direccion,1
westfire sistema contra incendios sistema contra incendios,4
relleno aceite hidraulica sistema hidraulico componentes hidraulicos,1
presion comb / potencia motor unidad de fuerza,15
pos 1 bailac sistema suspension suspensiones delanteras,5
regulacion puerta derecha estructura cabina y plataforma,6
pinchado. pos 4 neumaticos y aros neumaticos,19
acomulador de direccion sistema direccion y frenos sistema direccion,4
baja potencia mt trasero motor modulo electrico y control,13
sensor de puerta abierta acti instr. electricos y comp. control dispositivos proteccion y alarmas,26
relleno.ac direccion sistema direccion y frenos sistema direccion,1
neumatico 3 relleno neumaticos y aros relleno,3
problema con el respaldar,6
chequeo. nivel ac.diferencial tren de potencia eje palier y diferencial,2
chequeo.posiciones relleno.,2
temperatura freno sistema direccion y frenos sistema frenos,3
rellno dirccion trasmision sistema direccion y frenos sistema direccion,1
relleno.refr motor sistema de enfriamiento,1
relleno de niveles gral motor sistema de lubricacion,1
temperatura. alta refrigerante y con motor sistema de enfriamiento,6
t° de frenos sistema direccion y frenos sistema frenos,8
ajuste puerta derch estructura cabina y plataforma,25
p`lubricacion baja tren de potencia eje palier y diferencial,3
fuga comb. motor 1 motor sistema de combustible,0
radio suelta comunicaciones comunicaciones,6
tolva estructura estructura y chasis,17
relleno trsmision tren de potencia transmision,1
golpe en la direccion sistema direccion y frenos sistema direccion,5
refrigerante en sist. direcci sistema direccion y frenos sistema direccion,14
alta prsion de carter motor sistema de lubricacion,7
relleno refrigerante motor+hyd motor sistema de enfriamiento,1
reponer tapon aftercoller m.d motor sistema de enfriamiento,7
espejo suelto estructura cabina y plataforma,6
espejoderechosuelto estructura cabinayplataforma,4
fuga linea soplado cabina sistema neumatico sistema neumatico,0
chequeo nivel aceite refrigerante motor sistema de enfriamiento,2
reparacion calfeaccion estructura cabina y plataforma,7
evaluacion. pos 3/6 bailac neumaticos y aros neumaticos,2
baja presion de ac. motor motor unidad de fuerza,1
# relleno.refrigerante tolva tolva,1
falla sistema contra insendio sistema contra incendios sistema contra incendios,4
relleno.ac.motor diesel del. motor sistema de lubricacion,1
regillas de levante saturadas mantencion programada mantencion programada,6
aro p5 fisurado neumaticos y aros aro,9
chequeo pos neumaticos y aros neumaticos,5
alzavidrio izq. no sube. estructura cabina y plataforma,6
cambio cilindro levante derec,4
fuga de aire sistema auxiliar sistema neumatico,16
relleno.ac.motor diesel neumaticos y aros neumaticos,1
relleno refrigerante +hyd motor sistema de enfriamiento,1
evaluacion golpe direccion sistema direccion y frenos sistema direccion,0
fuga sceite direccion sistema direccion y frenos sistema direccion,0
fuga nitrog.valv.pos.5 neumaticos y aros neumaticos,0
ruido bajada tolva tolva tolva,6
fuga nitrog p3 neumaticos y aros valvula,11
fuga ac hidraulica sistema hidraulico componentes hidraulicos,0
bba freno alto sistema direccion y frenos sistema frenos,7
deposito de grasa suelto sistema auxiliar sistema de lubricacion y engrase,5
a/c falta repuestos aire acondicionado aire acondicionado,4
baja presion freno sistema direccion y frenos sistema frenos,3
toma de muestra mt motor sistema de lubricacion,2
relleno acei coupling relleno acei coupling motor ,1
relleno aceite de transmision tren de potencia transmision,1
390 motor unidad de fuerza,3
fuga tanque comb. motor sistema de combustible,10
relleno ac. motor diesel motor sistema de lubricacion,1
fuga sistema hyd+refrigerante motor motor sistema de enfriamiento,0
fuga ac. sello espejo tren de potencia mandos finales,0
chequeo. de pos neumaticos y aros neumaticos,2
relleno. neveles motor sistema de lubricacion,1
alarma de direccion,24
baja p° acum frenos sistema direccion y frenos sistema frenos,26
declas motor 28% motor sistema de admision y escape,15
temperatura. ref. motor motor sistema de enfriamiento,6
equipo en losa de atencion innovaciones tecnologicas innovaciones tecnologicas,17
c/espejo der estructura cabina y plataforma,9
problema levant tolva sistema hidraulico sistema levante,14
fuga refriger motor motor sistema de enfriamiento,0
pos.6 pinchado neumaticos y aros neumaticos,19
neumatco 1 relleno neumaticos y aros relleno,3
fugas de ac. hidraulico mantencion programada mantencion programada,0
relleno. refrrigerante motor sistema de enfriamiento,1
reparacion. culata motor motor unidad de fuerza,0
presion acumulador de freno sistema direccion y frenos sistema frenos,3
c/linea sistema partida sistema neumatico sistema neumatico,0
equipo con direccion dura sistema direccion y frenos sistema direccion,6
baja potencia / inyectores motor sistema de admision y escape,15
an3 filtro diferencial tapone tren de potencia transmision,21
problema potens motor sistema de admision y escape,15
limpiaparabrisas estructura cabina y plataforma,2
aire partida sistema neumatico sistema neumatico,3
regulacion espej.derech estructura estructura y chasis,6
falla pesometro instr. electricos y comp. control pesometro,25
p° bba. direccion sistema direccion y frenos sistema direccion,3
evaluacion. presion latching tren de potencia transmision,3
chequeo torque neumaticos y aros neumaticos ,2
